777487480000,0.33296,2.43960,0.13218,0.61579,-0.37945,-0.58663,-0.36425,
777687610000,0.37625,2.67629,0.14606,0.60906,-0.39090,-0.57952,-0.37471,
777887670000,0.46727,2.91071,0.15915,0.59628,-0.40903,-0.56792,-0.39321,
778087730000,0.62056,3.13957,0.16688,0.57792,-0.43371,-0.55078,-0.41777,
778287860000,0.79359,3.35907,0.17711,0.56044,-0.45790,-0.53240,-0.43907,
778487920000,0.94423,3.57616,0.18586,0.54709,-0.47458,-0.51852,-0.45453,
778687980000,1.08330,3.79153,0.19559,0.53581,-0.48806,-0.50664,-0.46692,
778888110000,1.23049,4.00434,0.20375,0.52357,-0.50182,-0.49479,-0.47878,
779088170000,1.34374,4.23327,0.21450,0.51495,-0.51035,-0.48705,-0.48699,
779288230000,1.49441,4.44051,0.22145,0.50029,-0.52490,-0.47256,-0.50088,
779488360000,1.59630,4.66689,0.23300,-0.48904,0.53498,0.46244,0.51068,
779688420000,1.66465,4.91364,0.24225,-0.48023,0.54227,0.45555,0.51749,
779888480000,1.71281,5.15542,0.24892,-0.46874,0.55194,0.44569,0.52631,
780088540000,1.79440,5.41094,0.25456,-0.45560,0.56299,0.43341,0.53631,
780288670000,1.82846,5.73549,0.26752,-0.45188,0.56387,0.43283,0.53899,
780488730000,1.88494,6.02411,0.27456,-0.44577,0.56810,0.42744,0.54392,
780688790000,1.77811,6.43978,0.29972,-0.46407,0.55011,0.44826,0.53017,
780888920000,1.63788,6.83932,0.32183,-0.48061,0.53305,0.46767,0.51590,
781088980000,1.42636,7.21482,0.34009,0.50036,-0.51296,-0.48891,-0.49746,
781289040000,1.25543,7.58098,0.35675,0.51170,-0.49896,-0.50216,-0.48686,
781489170000,1.16260,7.94800,0.37397,0.51606,-0.49437,-0.50621,-0.48273,
781580100000,1.01528,8.11693,0.38335,0.52764,-0.48170,-0.51768,-0.47071,
781689230000,0.88530,8.32823,0.39317,0.53685,-0.47199,-0.52650,-0.46024,
781780160000,0.73914,8.49281,0.40331,0.54759,-0.45924,-0.53666,-0.44859,
781889290000,0.60894,8.69746,0.41437,0.55521,-0.44991,-0.54404,-0.43970,
781980290000,0.42467,8.84604,0.42470,0.56811,-0.43276,-0.55751,-0.42326,
782089420000,0.10480,8.96995,0.44065,0.59228,-0.39845,-0.58144,-0.39034,
782180350000,-0.28708,8.98604,0.45514,0.62275,-0.34809,-0.61229,-0.34077,
782289480000,-0.43780,9.21509,0.46472,0.62248,-0.34852,-0.61243,-0.34057,
782380410000,-1.27956,8.38442,0.49920,0.70489,-0.12278,-0.68862,-0.11775,
782489540000,-1.68728,8.49873,0.51597,0.70586,-0.11618,-0.68987,-0.11109,
782580470000,-2.02663,8.32045,0.54372,0.71399,-0.06952,-0.69374,-0.06405,
782689670000,-2.32672,8.43107,0.56850,0.71436,-0.07258,-0.69284,-0.06626,
782780600000,-2.42406,8.32190,0.58583,0.71557,-0.05368,-0.69486,-0.04731,
782889730000,-2.90911,8.29406,0.59608,0.71449,-0.03874,-0.69774,-0.03412,
782980660000,-3.13146,8.30556,0.61618,0.71587,-0.03249,-0.69691,-0.02811,
783089790000,-3.43068,8.51407,0.63050,0.71334,-0.05712,-0.69655,-0.05188,
783180720000,-3.78013,8.39193,0.65120,0.71494,-0.03535,-0.69762,-0.03063,
783289850000,-4.18382,8.22233,0.68563,0.71676,-0.02124,-0.69680,-0.01662,
783380850000,-4.50177,8.28948,0.72468,0.71966,-0.02208,-0.69378,-0.01620,
783489980000,-4.68806,8.66582,0.73328,0.71619,-0.05685,-0.69386,-0.04905,
783580910000,-5.14186,8.47748,0.76611,0.71925,-0.02365,-0.69415,-0.01628,
783690040000,-5.33890,8.73764,0.78180,0.71822,-0.04800,-0.69301,-0.03983,
783780970000,-5.72404,8.73681,0.80120,0.71789,-0.04145,-0.69408,-0.03404,
783890100000,-6.05676,8.80776,0.82249,0.71737,-0.04163,-0.69461,-0.03409,
784090230000,-6.38650,9.22742,0.86384,0.71506,-0.08146,-0.69076,-0.07004,
784181160000,-7.19753,8.72872,0.88170,0.71614,-0.02324,-0.69737,-0.01660,
784290290000,-7.22012,9.20068,0.88376,0.71333,-0.06625,-0.69524,-0.05836,
784490350000,-7.83418,9.40761,0.92276,0.71338,-0.06992,-0.69445,-0.06273,
784581350000,-7.96302,10.36845,0.90309,0.69637,-0.15638,-0.68397,-0.15099,
784690480000,-8.99566,8.76184,0.98594,0.71797,0.00963,-0.69588,0.01342,
784781410000,-8.84546,9.63248,0.97641,0.71263,-0.07123,-0.69480,-0.06580,
784890540000,-9.55520,10.19192,0.98527,0.70532,-0.10972,-0.69245,-0.10490,
784981470000,-9.78938,10.09000,1.00288,0.70773,-0.09481,-0.69439,-0.08917,
785090600000,-10.28612,10.04911,1.02143,0.71032,-0.07536,-0.69634,-0.06981,
785181530000,-10.74102,9.82961,1.04874,0.71376,-0.04458,-0.69786,-0.03934,
785290730000,-11.06144,10.02607,1.07111,0.71337,-0.05442,-0.69692,-0.04937,
785381660000,-11.63249,9.86595,1.11233,0.71680,-0.03345,-0.69589,-0.02857,
785490790000,-11.87744,9.97636,1.13349,0.71628,-0.04332,-0.69547,-0.03734,
785581720000,-12.22953,10.97544,1.12981,0.70395,-0.13103,-0.68696,-0.12396,
785690850000,-12.73548,11.09277,1.15185,0.70496,-0.12383,-0.68848,-0.11702,
785781780000,-13.18841,10.89888,1.17389,0.70941,-0.08948,-0.69402,-0.08408,
785890980000,-13.63473,10.65498,1.20803,0.71377,-0.05273,-0.69668,-0.04881,
785981910000,-13.91000,10.68516,1.23378,0.71461,-0.04698,-0.69660,-0.04327,
786091040000,-14.63933,10.76285,1.27452,0.71586,-0.04839,-0.69523,-0.04305,
786181970000,-14.74706,11.05089,1.28811,0.71356,-0.06910,-0.69440,-0.06220,
786291100000,-15.24020,11.17347,1.31101,0.71336,-0.06680,-0.69499,-0.06045,
786491160000,-16.23390,11.05579,1.37894,0.71630,-0.04548,-0.69509,-0.04113,
786691290000,-17.06008,11.52220,1.40921,0.71243,-0.06493,-0.69606,-0.06102,
786891350000,-18.09301,11.38713,1.47315,0.71397,-0.04662,-0.69739,-0.04153,
787091410000,-18.61943,11.75947,1.49005,0.71147,-0.05534,-0.69854,-0.05287,
787291540000,-19.39400,11.40573,1.53938,0.71324,-0.02168,-0.70029,-0.02020,
787382470000,-19.67799,11.33805,1.55706,0.71369,-0.01416,-0.70021,-0.01203,
787491600000,-20.05130,11.19260,1.57968,0.71389,-0.00235,-0.70025,0.00074,
787582530000,-20.27253,11.44081,1.59730,0.71332,-0.01636,-0.70051,-0.01370,
787691660000,-21.42202,11.71943,1.59697,0.71218,-0.02909,-0.70086,-0.02732,
787782660000,-21.98728,11.76229,1.61174,0.71221,-0.02936,-0.70075,-0.02897,
787891790000,-22.20472,12.11768,1.63283,0.71070,-0.05178,-0.69962,-0.05245,
787982720000,-22.88327,12.22025,1.65456,0.71056,-0.05182,-0.69973,-0.05284,
788091850000,-23.30271,12.31600,1.68089,0.71113,-0.05219,-0.69910,-0.05314,
788182780000,-23.69472,12.40684,1.70003,0.71104,-0.05279,-0.69916,-0.05297,
788291910000,-24.20331,12.51857,1.72661,0.71059,-0.05378,-0.69957,-0.05257,
788382840000,-24.58031,12.31978,1.75426,0.71181,-0.03204,-0.70099,-0.03021,
788492040000,-25.11534,12.00763,1.79536,0.71331,0.00198,-0.70084,0.00333,
788582970000,-25.40611,12.15529,1.82619,0.71399,-0.00589,-0.70011,-0.00501,
788692100000,-25.91307,12.30769,1.86002,0.71420,-0.01319,-0.69971,-0.01234,
788783030000,-26.37353,12.40278,1.88977,0.71457,-0.01695,-0.69916,-0.01628,
788892160000,-26.92217,12.48376,1.92479,0.71476,-0.01946,-0.69886,-0.01825,
788983090000,-27.37707,12.55452,1.95218,0.71468,-0.02167,-0.69882,-0.02041,
789092220000,-27.92202,12.62191,1.98359,0.71506,-0.02277,-0.69837,-0.02126,
789183220000,-28.25919,12.70094,2.00987,0.71504,-0.02667,-0.69811,-0.02534,
789292350000,-28.70538,12.76365,2.04058,0.71471,-0.02670,-0.69842,-0.02633,
789383280000,-29.30393,12.65055,2.06431,0.71493,-0.01126,-0.69901,-0.01170,
789492410000,-29.83007,12.61762,2.09625,0.71558,-0.00461,-0.69848,-0.00658,
789692470000,-31.24211,12.81744,2.16055,0.71573,-0.02845,-0.69722,-0.02835,
789783470000,-31.50535,13.07311,2.17806,0.71401,-0.04019,-0.69788,-0.03915,
789892600000,-32.05906,12.99184,2.20595,0.71367,-0.02663,-0.69947,-0.02660,
789983530000,-32.43669,12.97682,2.23165,0.71330,-0.02213,-0.70011,-0.02354,
790092660000,-32.99143,12.71796,2.26485,0.71374,0.00300,-0.70041,-0.00022,
790183590000,-33.36494,12.69714,2.29541,0.71434,0.00890,-0.69971,0.00617,
790292720000,-33.85058,12.76240,2.33206,0.71436,0.00835,-0.69970,0.00638,
790492850000,-35.28324,13.42776,2.39602,0.71319,-0.04212,-0.69849,-0.04129,
790692910000,-36.77524,12.88084,2.45994,0.71338,-0.00896,-0.70065,-0.01019,
790783840000,-37.01750,13.01475,2.47848,0.71220,-0.01371,-0.70169,-0.01449,
790892970000,-37.51267,12.84972,2.50732,0.71171,0.00034,-0.70248,0.00054,
790983970000,-37.91051,12.82581,2.53483,0.71157,0.00215,-0.70261,0.00311,
791093100000,-39.37691,12.33051,2.56203,0.71149,0.02050,-0.70208,0.02106,
791184030000,-40.04105,12.28391,2.59799,0.71195,0.02047,-0.70163,0.02055,
791293160000,-40.52519,12.20979,2.64081,0.71213,0.02111,-0.70145,0.01985,
791384090000,-40.85925,12.27869,2.67198,0.71165,0.02101,-0.70194,0.01968,
791493220000,-41.42927,12.29878,2.71099,0.71119,0.02161,-0.70239,0.01962,
791584150000,-42.74743,12.03067,2.74433,0.71107,0.02062,-0.70251,0.02058,
791693350000,-43.09190,12.00844,2.78414,0.71158,0.01934,-0.70203,0.02090,
791784280000,-43.47925,12.05621,2.81502,0.71144,0.01881,-0.70218,0.02115,
791893410000,-44.94814,11.83284,2.85678,0.71094,0.02002,-0.70266,0.02047,
791984340000,-45.64079,11.79084,2.89204,0.71034,0.02025,-0.70327,0.02016,
792093470000,-46.47652,11.72620,2.93445,0.70968,0.02070,-0.70394,0.01980,
792184400000,-46.96486,11.65721,2.97817,0.70992,0.02048,-0.70370,0.02003,
792293530000,-47.44054,11.66348,3.01992,0.70974,0.02007,-0.70388,0.02047,
792384530000,-47.89442,11.71106,3.04813,0.70977,0.02044,-0.70385,0.02032,
792493660000,-48.57481,11.73531,3.08653,0.71000,0.02130,-0.70359,0.01993,
792584590000,-49.17950,11.74501,3.11562,0.70989,0.02230,-0.70367,0.02014,
792693720000,-49.92178,11.73616,3.15199,0.70961,0.02263,-0.70391,0.02136,
792784650000,-50.46439,11.71236,3.18787,0.70955,0.02333,-0.70392,0.02220,
792893780000,-51.24449,11.69748,3.22087,0.70904,0.02393,-0.70435,0.02396,
792984780000,-52.72107,11.36370,3.23905,0.70811,0.02420,-0.70523,0.02542,
793093910000,-53.64264,11.26763,3.28686,0.70815,0.02557,-0.70510,0.02643,
793184840000,-53.96871,11.21091,3.32858,0.70881,0.02710,-0.70432,0.02803,
793293970000,-54.55412,11.20507,3.37171,0.70936,0.02952,-0.70356,0.03062,
793384900000,-55.90210,11.01333,3.39828,0.70909,0.03194,-0.70362,0.03312,
793494030000,-56.37491,10.94234,3.44904,0.70955,0.03540,-0.70281,0.03665,
793585030000,-57.54803,10.80278,3.48023,0.70899,0.03971,-0.70297,0.03976,
793694160000,-58.02320,10.71332,3.53048,0.70874,0.04506,-0.70266,0.04400,
793785090000,-58.46897,10.70363,3.56428,0.70801,0.04995,-0.70277,0.04839,
793894220000,-59.93685,10.52544,3.59080,0.70664,0.05596,-0.70325,0.05450,
793985150000,-60.30199,10.43203,3.63443,0.70634,0.06100,-0.70275,0.05929,
794094280000,-60.89019,10.38689,3.67765,0.70577,0.06728,-0.70226,0.06476,
794185280000,-62.15937,10.24646,3.69373,0.70482,0.07252,-0.70220,0.06989,
794294410000,-63.15945,10.01632,3.74255,0.70429,0.07877,-0.70132,0.07700,
794385340000,-63.93687,9.86913,3.77929,0.70353,0.08435,-0.70072,0.08319,
794494470000,-64.41514,9.72780,3.83164,0.70284,0.09193,-0.69955,0.09048,
794585400000,-64.81583,9.69605,3.86234,0.70205,0.09854,-0.69858,0.09693,
794694530000,-65.40274,9.67325,3.89473,0.70103,0.10668,-0.69729,0.10472,
794785460000,-66.69049,9.53952,3.89806,0.69949,0.11361,-0.69674,0.11120,
794894660000,-67.21314,9.36301,3.94638,0.69836,0.12245,-0.69502,0.11936,
794985590000,-67.64756,9.29363,3.97786,0.69716,0.13011,-0.69361,0.12625,
795094720000,-68.95850,9.11052,3.99757,0.69559,0.13895,-0.69196,0.13434,
795185650000,-69.78945,8.83920,4.03792,0.69423,0.14641,-0.69039,0.14133,
795294780000,-70.75647,8.59699,4.06490,0.69255,0.15516,-0.68821,0.15058,
795385710000,-71.44874,8.46363,4.09966,0.69111,0.16267,-0.68608,0.15876,
795494840000,-71.89920,8.25512,4.14868,0.68924,0.17211,-0.68325,0.16878,
795585840000,-72.78393,8.18545,4.15527,0.68699,0.18038,-0.68112,0.17771,
795694970000,-73.78118,7.93310,4.18375,0.68420,0.19036,-0.67815,0.18908,
795785900000,-74.09129,7.72316,4.22727,0.68159,0.19966,-0.67526,0.19898,
795895030000,-74.58184,7.57480,4.26126,0.67817,0.21160,-0.67155,0.21056,
795985960000,-75.60550,7.49382,4.26628,0.67542,0.22140,-0.66809,0.22009,
796095090000,-76.53202,7.14610,4.30536,0.67176,0.23320,-0.66380,0.23180,
796186090000,-77.37501,6.95325,4.32433,0.66833,0.24289,-0.66023,0.24172,
796295220000,-78.09726,6.57862,4.36869,0.66381,0.25504,-0.65577,0.25354,
796386150000,-78.90989,6.48240,4.40339,0.66004,0.26527,-0.65187,0.26277,
796495280000,-79.73554,6.14990,4.41290,0.65524,0.27757,-0.64699,0.27388,
796586210000,-80.24566,5.79475,4.44966,0.65091,0.28770,-0.64282,0.28344,
796695340000,-80.94905,5.53362,4.47229,0.64548,0.29931,-0.63793,0.29464,
796786340000,-81.78418,5.39411,4.48550,0.64090,0.30872,-0.63397,0.30333,
796895470000,-82.59254,5.05764,4.51323,0.63559,0.32040,-0.62865,0.31333,
796986400000,-83.28413,4.84300,4.56545,0.63098,0.32989,-0.62412,0.32173,
797095530000,-84.00225,4.46801,4.56183,0.62549,0.34090,-0.61839,0.33187,
797186460000,-84.66916,4.26900,4.61522,0.62107,0.34955,-0.61359,0.33997,
797295590000,-85.34890,3.87498,4.61035,0.61564,0.35936,-0.60802,0.34951,
797386520000,-86.03514,3.72771,4.66907,0.61085,0.36703,-0.60361,0.35751,
797495720000,-86.76676,3.36185,4.69440,0.60531,0.37592,-0.59816,0.36671,
797586650000,-87.26391,2.99744,4.68367,0.60101,0.38302,-0.59351,0.37393,
797695780000,-87.92036,2.66619,4.70694,0.59562,0.39148,-0.58821,0.38208,
797786710000,-88.45520,2.38914,4.72571,0.59121,0.39841,-0.58379,0.38850,
797895840000,-89.08997,2.04062,4.74943,0.58603,0.40623,-0.57866,0.39585,
797986770000,-89.75611,1.86553,4.79938,0.58172,0.41234,-0.57451,0.40189,
799787520000,-0.03009,-0.00118,-0.00112,0.71202,0.03907,-0.70011,0.03678,
799896650000,-0.04568,-0.09694,0.00564,0.60921,0.38246,-0.59019,0.36642,
799987650000,-0.03969,-0.10725,0.00565,0.58767,0.41506,-0.56888,0.39842,
800096780000,-0.12078,-0.04976,0.01127,0.71875,0.08816,-0.68502,0.07985,
800187710000,-0.13365,-0.03419,0.01440,0.72839,0.02901,-0.68417,0.02291,
800296840000,-0.14960,-0.04194,0.01527,0.72611,0.05171,-0.68419,0.04441,
800387770000,-0.16242,-0.04557,0.01585,0.72638,0.05444,-0.68356,0.04645,
800496900000,-0.17922,-0.03331,0.01688,0.72743,0.00162,-0.68617,-0.00415,
800587830000,-0.19010,-0.04319,0.01886,0.72990,0.03118,-0.68247,0.02235,
800697030000,-0.20374,-0.03970,0.01930,0.72844,0.01321,-0.68496,0.00469,
800787960000,-0.21744,-0.01780,0.01702,0.72392,-0.05435,-0.68522,-0.05888,
800897090000,-0.23312,-0.04690,0.01660,0.72628,0.04641,-0.68493,0.03509,
800988020000,-0.23360,0.01009,0.02071,0.71680,-0.13021,-0.67256,-0.13001,
801097150000,-0.24692,0.01305,0.02571,0.72333,-0.11369,-0.67141,-0.11437,
801188080000,-0.26489,-0.02475,0.02681,0.72894,0.01815,-0.68428,0.00921,
801297280000,-0.27780,-0.01170,0.02889,0.72849,-0.02798,-0.68357,-0.03535,
801388210000,-0.28899,-0.01821,0.03003,0.72894,-0.00498,-0.68442,-0.01385,
801497340000,-0.30112,-0.01632,0.03138,0.72946,-0.00792,-0.68378,-0.01663,
801588270000,-0.30982,-0.01155,0.03245,0.72945,-0.02099,-0.68314,-0.02797,
801697400000,-0.32022,-0.00976,0.03207,0.73017,-0.02863,-0.68177,-0.03500,
801788330000,-0.33090,-0.01321,0.02973,0.73070,-0.01982,-0.68189,-0.02647,
801897460000,-0.34099,-0.01525,0.02916,0.73147,-0.02092,-0.68098,-0.02802,
801988460000,-0.34967,-0.01568,0.02992,0.73109,-0.02229,-0.68129,-0.02923,
802097590000,-0.35763,-0.01697,0.03123,0.73088,-0.02176,-0.68155,-0.02878,
802188520000,-0.36022,-0.01740,0.03070,0.73208,-0.02433,-0.68009,-0.03089,
802297650000,-0.36550,-0.01581,0.03060,0.73242,-0.03060,-0.67920,-0.03615,
802388580000,-0.37375,-0.01198,0.03475,0.73084,-0.04228,-0.67968,-0.04604,
802497710000,-0.37962,-0.01030,0.03949,0.72868,-0.06115,-0.67917,-0.06335,
802588710000,-0.38260,-0.00858,0.04163,0.72589,-0.09244,-0.67526,-0.09255,
802697840000,-0.38350,-0.00759,0.04254,0.72152,-0.13054,-0.66800,-0.12705,
802788770000,-0.38175,-0.01098,0.04400,0.71914,-0.15346,-0.66146,-0.14750,
802897900000,-0.37783,-0.01800,0.04528,0.72012,-0.15139,-0.66150,-0.14464,
803097960000,-0.36858,-0.03852,0.04760,0.71860,-0.16325,-0.65812,-0.15438,
803298090000,-0.36415,-0.06671,0.04837,0.71800,-0.16864,-0.65636,-0.15886,
803498150000,-0.36699,-0.10049,0.04849,0.71919,-0.16018,-0.65917,-0.15037,
803698210000,-0.37903,-0.14394,0.05181,0.71905,-0.16000,-0.65974,-0.14871,
803789140000,-0.38790,-0.17527,0.05457,0.71894,-0.16235,-0.65906,-0.14969,
803898340000,-0.39647,-0.21839,0.05620,0.71944,-0.16067,-0.65932,-0.14794,
803989270000,-0.40477,-0.25758,0.05723,0.71988,-0.15829,-0.65980,-0.14623,
804098400000,-0.41614,-0.31145,0.05854,0.72038,-0.15509,-0.66060,-0.14352,
804189330000,-0.42459,-0.35984,0.06004,0.72127,-0.15137,-0.66117,-0.14040,
804298460000,-0.43809,-0.42472,0.06219,0.72177,-0.14825,-0.66206,-0.13690,
804389390000,-0.45156,-0.48318,0.06470,0.72271,-0.14367,-0.66298,-0.13229,
804498520000,-0.47077,-0.55969,0.06767,0.72352,-0.13828,-0.66421,-0.12733,
804589520000,-0.49109,-0.62928,0.06958,0.72412,-0.13357,-0.66535,-0.12296,
804698650000,-0.51578,-0.71881,0.07273,0.72493,-0.12787,-0.66645,-0.11821,
804789580000,-0.53924,-0.80178,0.07570,0.72583,-0.12179,-0.66761,-0.11242,
804898710000,-0.56937,-0.90648,0.07957,0.72707,-0.11326,-0.66901,-0.10473,
804989640000,-0.59484,-1.00336,0.08239,0.72822,-0.10478,-0.67032,-0.09691,
805098770000,-0.63135,-1.12766,0.08571,0.72900,-0.09447,-0.67228,-0.08761,
805189770000,-0.66532,-1.24223,0.08911,0.72968,-0.08471,-0.67386,-0.07940,
805298900000,-0.70489,-1.38922,0.09289,0.73073,-0.07247,-0.67537,-0.06828,
805389830000,-0.74225,-1.52071,0.09566,0.73143,-0.06211,-0.67653,-0.05885,
805498960000,-0.78846,-1.68783,0.09884,0.73195,-0.04973,-0.67783,-0.04826,
805589890000,-0.82956,-1.83728,0.10240,0.73216,-0.03899,-0.67890,-0.03900,
805699020000,-0.87426,-2.02574,0.10658,0.73243,-0.02537,-0.67985,-0.02653,
805790020000,-0.91342,-2.19778,0.10929,0.73258,-0.01359,-0.68038,-0.01455,
805899150000,-0.96517,-2.41059,0.11155,0.73246,-0.00106,-0.68080,-0.00184,
805990080000,-1.00427,-2.60617,0.11197,0.73211,0.01213,-0.68100,0.01055,
806099210000,-1.04832,-2.85099,0.11317,0.73127,0.02828,-0.68102,0.02557,
806190140000,-1.08492,-3.07032,0.11426,0.73031,0.04200,-0.68080,0.03735,
806299270000,-1.12423,-3.34496,0.11496,0.72922,0.05831,-0.67974,0.05293,
806390270000,-1.15265,-3.58958,0.11443,0.72770,0.07318,-0.67867,0.06709,
806499400000,-1.17987,-3.89758,0.11331,0.72535,0.09158,-0.67717,0.08321,
806590330000,-1.19629,-4.16890,0.11143,0.72301,0.10697,-0.67565,0.09651,
806699460000,-1.20434,-4.50559,0.10873,0.71962,0.12653,-0.67313,0.11415,
806790390000,-1.19641,-4.80041,0.10485,0.71623,0.14379,-0.67032,0.13043,
806899520000,-1.18222,-5.16370,0.09900,0.71163,0.16304,-0.66732,0.14729,
806990450000,-1.14752,-5.48206,0.09137,0.70708,0.18140,-0.66367,0.16329,
807099650000,-1.10707,-5.86541,0.08284,0.70238,0.19977,-0.65920,0.17946,
807190580000,-1.04948,-6.19442,0.07379,0.69697,0.21724,-0.65469,0.19602,
807299710000,-0.97730,-6.59976,0.06144,0.69013,0.23622,-0.64945,0.21481,
807390640000,-0.91469,-6.94972,0.05086,0.68482,0.25046,-0.64497,0.22869,
807499770000,-0.81083,-7.37880,0.03569,0.67697,0.26983,-0.63834,0.24783,
807590700000,-0.66723,-7.74665,0.01893,0.66738,0.29256,-0.62976,0.26911,
807699830000,-0.48318,-8.19796,-0.00153,0.65595,0.31765,-0.61943,0.29177,
807790830000,-0.22579,-8.57076,-0.02623,0.64005,0.34935,-0.60446,0.32079,
807899960000,-0.05138,-9.04079,-0.04683,0.63152,0.36517,-0.59621,0.33521,
807990890000,0.18259,-9.43091,-0.07102,0.61861,0.38717,-0.58405,0.35539,
808100020000,0.52697,-9.89563,-0.10670,0.59942,0.41746,-0.56600,0.38218,
808190950000,0.85026,-10.27920,-0.14014,0.58233,0.44261,-0.54892,0.40457,
808300080000,1.32670,-10.71942,-0.19048,0.55638,0.47715,-0.52283,0.43522,
808391080000,1.70835,-11.10203,-0.23352,0.53806,0.50002,-0.50418,0.45417,
808500210000,2.13388,-11.58886,-0.28294,0.52129,0.51922,-0.48757,0.47004,
808591140000,2.49550,-12.01650,-0.32497,0.50888,0.53245,-0.47540,0.48117,
808700270000,2.91645,-12.54974,-0.37528,0.49749,0.54410,-0.46449,0.49062,
808791200000,3.34507,-12.94239,-0.42784,0.48131,0.56045,-0.44781,0.50369,
808900330000,3.80153,-13.51181,-0.47859,0.47282,0.56828,-0.43953,0.51021,
808991330000,4.17042,-13.96126,-0.52150,0.46662,0.57391,-0.43325,0.51496,
809100460000,4.80881,-14.43546,-0.60312,0.44265,0.59601,-0.40828,0.53116,
809300520000,5.72912,-15.53582,-0.72222,0.43193,0.60576,-0.39764,0.53700,
809500580000,6.77389,-16.58945,-0.84593,0.41853,0.61659,-0.38410,0.54509,
809700710000,7.83302,-17.84644,-0.94954,0.41840,0.61563,-0.38470,0.54585,
809900770000,8.96705,-19.09047,-1.07793,0.41307,0.61981,-0.38024,0.54829,
810100830000,10.17790,-20.37137,-1.20427,0.40903,0.62265,-0.37660,0.55061,
810300960000,11.61510,-21.55550,-1.37421,0.39668,0.63257,-0.36422,0.55664,
810501020000,12.89905,-22.97759,-1.50907,0.39644,0.63172,-0.36526,0.55709,
810701080000,14.24493,-24.34238,-1.66557,0.39326,0.63425,-0.36166,0.55882,
810901140000,15.79276,-25.72381,-1.84866,0.38731,0.63964,-0.35476,0.56125,
811101270000,17.30920,-27.17448,-2.02408,0.38347,0.64295,-0.35091,0.56252,
811301330000,18.95215,-28.67862,-2.20153,0.38163,0.64507,-0.34801,0.56314,
811501390000,20.54249,-30.15137,-2.37888,0.38243,0.64506,-0.34723,0.56309,
811701520000,22.34900,-31.63202,-2.55635,0.37666,0.64805,-0.34295,0.56616,
811901580000,24.18389,-33.17882,-2.74111,0.37338,0.65001,-0.33998,0.56788,
812101640000,25.94953,-34.77939,-2.93187,0.37269,0.65082,-0.33994,0.56743,
812301770000,28.17875,-36.63356,-3.14408,0.36511,0.65597,-0.33428,0.56978,
812501830000,30.06953,-38.31437,-3.34696,0.36339,0.65574,-0.33517,0.57063,
812701890000,32.21418,-40.53506,-3.59833,0.36348,0.65700,-0.33430,0.56962,
812902020000,34.33696,-42.20624,-3.80250,0.36192,0.65787,-0.33275,0.57052,
813102080000,36.57524,-43.94562,-4.01660,0.35721,0.66039,-0.33037,0.57196,
813193010000,37.53591,-44.84008,-4.12308,0.35764,0.65997,-0.33126,0.57167,
813302140000,38.78698,-45.79631,-4.24372,0.35238,0.66299,-0.32678,0.57401,
813393070000,39.81472,-46.52013,-4.33767,0.34457,0.66733,-0.32050,0.57726,
813502200000,41.02482,-47.43512,-4.44977,0.33791,0.67098,-0.31487,0.58005,
813593200000,42.02164,-48.19229,-4.53864,0.33148,0.67437,-0.30925,0.58285,
813702330000,43.25061,-49.19896,-4.66436,0.33016,0.67521,-0.30794,0.58331,
813793260000,44.34469,-49.96222,-4.75359,0.32335,0.67887,-0.30204,0.58597,
813902390000,45.69909,-50.89117,-4.86716,0.31735,0.68162,-0.29633,0.58895,
814011520000,47.05733,-51.88595,-4.99025,0.31500,0.68194,-0.29496,0.59053,
814175250000,49.36964,-53.26074,-5.16633,0.29963,0.68922,-0.28227,0.59626,
